HU_1,HU_2,CG_X,CG_Y,CG_DIST,CG_ANGLE,CKP_X,CKP_Y,CKP_DIST,CKP_ANGLE,BEST_AVG_X,BEST_AVG_Y,BEST_AVG_LEN,BEST_AVG_ANGLE,BEST_VAR_LEN,BEST_VAR_ANGLE,LONG_AVG_X,LONG_AVG_Y,LONG_AVG_LEN,LONG_AVG_ANGLE,LONG_VAR_LEN,LONG_VAR_ANGLE,LONGEST_X,LONGEST_Y,LONGEST_LEN,LONGEST_ANGLE,OCR_TEAM,OCR_BERLIN,OCR_1944,OCR_LONU,OCR_SCHJERFBECK,OCR_ADOLPHE,OCR_UNIVERSITAS,OCR_JARDIM,OCR_MARINO,OCR_ONOFHANGEGKEET,OCR_TERRA,OCR_15,OCR_DELLO,OCR_08,OCR_HAMBURG,OCR_TEMPLES,OCR_ALEXANDER,OCR_1809,OCR_EUROPA,OCR_METOD,OCR_VERDI,OCR_NOVEMBER,OCR_OSTERREICH,OCR_1989,OCR_Luxemburg,OCR_1910,OCR_PSP,OCR_DEGLARÇAO,OCR_WRIGHT,OCR_ANNO,OCR_FISICA,OCR_GALVASPILSETA,OCR_1508,OCR_ELYSEE,OCR_LEONARDO,OCR_PINTURICCHIO,OCR_SOSTENIBILE,OCR_07,OCR_1917,OCR_NUTRIRE,OCR_LUXEMBURG,OCR_1961,OCR_2021,OCR_SKUPINA,OCR_DIREITOS,OCR_ASTRONOMIA,OCR_AASTAT,OCR_trio.be,OCR_XPONIA,OCR_150,OCR_1717,OCR_GALLEN,OCR_2018,OCR_MUDEJAR,OCR_STANE,OCR_1990,OCR_IMPRENSA,OCR_PRIMOZ,OCR_GIOCHI,OCR_21,OCR_TRUBAR,OCR_VERTRAG,OCR_PARK,OCR_MNHMH,OCR_CONSELL,OCR_CAVOUR,OCR_REFORMA,OCR_12,OCR_RADE,OCR_INTERNAZIONALE,OCR_ROUGE,OCR_HESSEN,OCR_BENEDICT,OCR_ALIGHIERI,OCR_SUOMI,OCR_GEORG,OCR_COSTITUZIONE,OCR_Andorra,OCR_FRANÇAISE,OCR_NACIONAL,OCR_BELGIEN,OCR_DUCS,OCR_PRESIDENCE,OCR_CREATIVITA,OCR_H,OCR_QUEEN,OCR_APPEAL,OCR_11,OCR_ROM,OCR_2006,OCR_14,OCR_MALTA,OCR_COUNCIL,OCR_13,OCR_17,OCR_trio,OCR_HENRIK,OCR_SIDADE,OCR_PRESIDENCIA,OCR_Grand,OCR_PLAUTO,OCR_SAULE,OCR_EUROPSKEJ,OCR_MONACO,OCR_RIO,OCR_NIEDERSACHSEN,OCR_SAARLAND,OCR_RAFFAELLO,OCR_UMAN,OCR_2B,OCR_HELENE,OCR_FIRST,OCR_ALCONSELL,OCR_2015,OCR_BOTANICO,OCR_LA,OCR_DEL,OCR_DANTE,OCR_MM,OCR_BE,OCR_REPUBLICA,OCR_KMI,OCR_DIALOGO,OCR_FOOD,OCR_MONDIALE,OCR_HOLSTEIN,OCR_1512,OCR_EYP,OCR_SADA,OCR_2004,OCR_ANNIVERSAIRE,OCR_30,OCR_MENDES,OCR_SLOBODA,OCR_FLIGHT,OCR_STATO,OCR_GALILEO,OCR_WORLD,OCR_FATIMA,OCR_BAYERN,OCR_ELISABETH,OCR_T,OCR_EYPQ,OCR_BOTANICNI,OCR_SIMONE,OCR_1906,OCR_DO,OCR_75,OCR_Padre,OCR_GIOVENTU,OCR_ATHENS,OCR_WIR,OCR_UNIVER,OCR_DECLARATION,OCR_16,OCR_PIANETA,OCR_IRM,OCR_1929,OCR_LETZEBUERG,OCR_60,OCR_2009,OCR_1966,OCR_ANOS,OCR_la,OCR_GENDARMERIA,OCR_2013,OCR_EUP,OCR_SACERDOTALE,OCR_TORINO,OCR_DELLA,OCR_TINTORETTO,OCR_SOUVERAINETE,OCR_LET,OCR_UNITA,OCR_LUSOFONIA,OCR_GARABINIERI,OCR_2005,OCR_BUNDERS,OCR_DOS,OCR_JOER,OCR_M,OCR_PREDSEDNICTVO,OCR_EUROPEA,OCR_INNOVAZIONE,OCR_KONING,OCR_Z,OCR_600,OCR_FERNAO,OCR_1905,OCR_GRANDS,OCR_JOGOS,OCR_JAHRE,OCR_UNIVERSAL,OCR_VASARI,OCR_PROGRAMME,OCR_BOCCACCOP,OCR_DECLARACIO,OCR_R,OCR_VORPOMMERN,OCR_A,OCR_CROIX,OCR_POLICE,OCR_ANS,OCR_FRANCAISE,OCR_Pio,OCR_Malta,OCR_UNICEF,OCR_G,OCR_FAMILIAR,OCR_BARTOLOMEO,OCR_UZLECOSA,OCR_GUARDIA,OCR_UN,OCR_VRT,OCR_IL,OCR_2011,OCR_TIMOR,OCR_BELGIAN,OCR_EESTI,OCR_SVIZZERA,OCR_50,OCR_VSTUPU,OCR_de,OCR_PASCOLI,OCR_LISBOAA,OCR_L,OCR_SLOVENIIA,OCR_TORRE,OCR_OF,OCR_ESPAÑA,OCR_1813,OCR_2016,OCR_EU,OCR_1506,OCR_ANDORRA,OCR_10,OCR_DONATELLO,OCR_TAPIOVARA,OCR_22,OCR_1564,OCR_05,OCR_ew,OCR_1569,OCR_1810,OCR_JUIN,OCR_ESPANA,OCR_DA,OCR_18,OCR_1814,OCR_STAATSVERTRAG,OCR_VIDZEME,OCR_1466,OCR_KURZEME,OCR_CONSTITUTION,OCR_DUCHE,OCR_TRAITE,OCR_ARAGON,OCR_DIEST,OCR_BREMEN,OCR_EDAT,OCR_100,OCR_XX,OCR_250,OCR_DAY,OCR_SPECIAL,OCR_PINTO,OCR_HELMUT,OCR_175,OCR_EUROPEENNE,OCR_YEAR,OCR_ANYS,OCR_COMPETITION,OCR_04,OCR_BERNINI,OCR_FINLAND,OCR_TARTUENSIS,OCR_E,OCR_BUNDESRAT,OCR_HUMANOS,OCR_GROUP,OCR_COIMBRA,OCR_HIBERNIA,OCR_FOR,OCR_BRUEGEL,OCR_MMXVIII,OCR_VEIL,OCR_YEARS,OCR_DEMOKRACIA,OCR_OLYMPICS,OCR_ROZMAN,OCR_ZEMGAL,OCR_LJUBIJANA,OCR_2020,OCR_Duc,OCR_2019,OCR_HUMAN,OCR_20,OCR_NOVA,OCR_RF,OCR_PONTIFICIA,OCR_LV,OCR_2017,OCR_ARQUITECTURA,OCR_DUZENTOSE,OCR_1916,OCR_REPUBLIK,OCR_PORTUGUESA,OCR_RIGA,OCR_SR,OCR_1811,OCR_MAJORIA,OCR_ANTARKTIKA,OCR_CITTA DEL VATICANO,OCR_INVERNALI,OCR_PONTE,OCR_SAN,OCR_BUNDERSREPUBLIK,OCR_1511,OCR_ZEMAITIJA,OCR_LIVIO,OCR_SCHLESWIG,OCR_CINQUENTA,OCR_2002,OCR_BELGIUM,OCR_CEBEL,OCR_EURO,OCR_B,OCR_MNAJDRA,OCR_LATGALE,OCR_OECD,OCR_SLOVENSKO,OCR_ABRIL,OCR_Charles,OCR_LINNA,OCR_HONORE,OCR_ILMARI,OCR_KULTURAS,OCR_EMI,OCR_WWU,OCR_1586,OCR_GRAZIE,OCR_200,OCR_2010,OCR_DAN,OCR_be,OCR_VON,OCR_VATICANO,OCR_09,OCR_SIND,OCR_06,OCR_U,OCR_2014,OCR_19,OCR_TITO,OCR_DELL,OCR_THE,OCR_KERES,OCR_ADMISSION,OCR_BELGIQUE,OCR_LIETUVA,OCR_ITALIA,OCR_PRESIDENCY,OCR_VISEGRAD,OCR_1632,OCR_1968,OCR_SEDE,OCR_FRANC,OCR_BELGIE,OCR_1888,OCR_MAPA,OCR_LOUIS,OCR_730,OCR_UNION,OCR_naissance,OCR_TURISM,OCR_DEUTSCHLAND,OCR_CITTA,OCR_2012,OCR_LATVIJA,OCR_SIBELIUS,OCR_HENRI,OCR_2007,OCR_ASTERIX,OCR_DIRITTI,OCR_MECKLENBURG,OCR_BRAILLE,OCR_RIGHTS,OCR_2022,OCR_GIORINATA,OCR_SUFRAGI,OCR_2008,OCR_1999,OCR_ONU,OCR_FORGE,OCR_PORTUGAL,RING_SIMILARITY_0,RING_SIMILARITY_1,RING_SIMILARITY_2,RING_SIMILARITY_3,CLASS
0.0013210883863333453,2.917463825172567e-09,588.0404150591992,597.2117334042837,1.5648372882726282,342.3699130371816,505.0821,691.5597,28.27353984824937,132.96015481268466,115.61250000000001,123.72857142857143,2.0419523853268187,99.62328118440664,2.5735427009560903,1615.4309330131346,128.33035714285717,134.21785714285713,10.378914504520981,107.61042368430597,6.415123503762314,3180.057312418686,125.46428571428572,185.57142857142856,18.21932703342856,1.347887280198563,0.3333333333333333,0.25,0.4,0,0.3076923076923077,0.2222222222222222,0.15384615384615385,0,0,0.25,0.2857142857142857,0.6666666666666666,0.2857142857142857,0,0,0.4444444444444444,0.36363636363636365,0.4,0.25,0.2857142857142857,0.2857142857142857,0.4,0.3333333333333333,0.4,0,0.4,0,0.16666666666666666,0,0,0.2857142857142857,0.13333333333333333,0.4,0.5,0.2,0,0.3076923076923077,0,0.4,0.2222222222222222,0.18181818181818182,0.4,0.4,0,0.2,0,0,0,0,0.5,0.4,0.25,0.4,0.2222222222222222,0.2857142857142857,0.4,0.2,0,0,0.6666666666666666,0,0.2222222222222222,0,0,0.2222222222222222,0,0.25,0.6666666666666666,0.3333333333333333,0.25,0.2857142857142857,0.5,0.4,0.18181818181818182,0,0.2857142857142857,0.14285714285714285,0,0.18181818181818182,0,0.4444444444444444,0,0.3333333333333333,0.16666666666666666,0,0.5714285714285714,0.25,0.6666666666666666,0,0,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0,0.25,0.25,0.3076923076923077,0,0,0.2857142857142857,0.36363636363636365,0,0,0.26666666666666666,0,0.2,0,0,0.5,0.3333333333333333,0.18181818181818182,0.4,0,0,0.4,0.2857142857142857,0,0.5,0.18181818181818182,0,0,0.4,0.2,0.2,0.4,0.4,0,0,0.2857142857142857,0,0.5,0,0.2857142857142857,0,0.2222222222222222,0,0.2857142857142857,0.25,0.36363636363636365,0,0.3333333333333333,0,0.25,0.4,0,0,0,0.2,0.25,0,0.25,0.15384615384615385,0.6666666666666666,0.2222222222222222,0,0.4,0.3333333333333333,0,0,0.4,0,0,0.3076923076923077,0.4,0.4,0.3076923076923077,0,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.4,0,0.2,0.15384615384615385,0,0.2222222222222222,0,0.3333333333333333,0,0.26666666666666666,0.4444444444444444,0.15384615384615385,0,0,0,0.2857142857142857,0.4,0,0,0.2857142857142857,0.18181818181818182,0,0.18181818181818182,0,0.16666666666666666,0,0.16666666666666666,0,0,0.25,0,0.2,0,0,0.2857142857142857,0,0.2222222222222222,0.16666666666666666,0.2,0,0,0,0,0.4,0,0.2222222222222222,0.5714285714285714,0.2,0,0,0,0,0,0,0.18181818181818182,0.2857142857142857,0.6666666666666666,0.2222222222222222,0.4,0.4,0.5,0.4,0,0.6666666666666666,0.18181818181818182,0,0,0.4,0,0,0.4,0.4,0,0.25,0,0.6666666666666666,0.4,0.13333333333333333,0.4444444444444444,0.4,0.4444444444444444,0,0.2857142857142857,0.25,0,0.2857142857142857,0.5,0.3333333333333333,0.5,0,0,0,0.2222222222222222,0,0.25,0.5,0.3333333333333333,0.3333333333333333,0,0.15384615384615385,0,0.2222222222222222,0.25,0.16666666666666666,0.6666666666666666,0.18181818181818182,0,0,0,0.2,0.5,0.4444444444444444,0,0.3333333333333333,0.2857142857142857,0.16666666666666666,0,0,0.25,0,0,0,0.4,0,0,0,0.6666666666666666,0.18181818181818182,0,0.4,0.14285714285714285,0.36363636363636365,0.4,0.2,0.16666666666666666,0,0,0.4,0,0,0.1,0.18181818181818182,0.2857142857142857,0,0.23529411764705882,0.4,0.18181818181818182,0,0.18181818181818182,0.18181818181818182,0,0.2222222222222222,0.5714285714285714,0.3333333333333333,0,0,0.2222222222222222,0.3333333333333333,0.18181818181818182,0,0,0,0.25,0,0,0.4,0,0.4,0.25,0,0.4,0,0,0,0,0,0,0,0,0.4,0.6666666666666666,0,0.3333333333333333,0.4,0.5714285714285714,0,0.4,0.2222222222222222,0,0.3333333333333333,0.2,0.4,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4,0,0,0,0,0,0,0.15384615384615385,0,0.4,0,0.2,0.2857142857142857,0,0.2222222222222222,0,0.3076923076923077,0.2222222222222222,0,0,0,0.25,0,0.4,0,0.3333333333333333,0,0.011152416356877323,0.010344827586206896,0.008130081300813009,0.0037243947858473,BEL-LB
0.0013151856507161654,8.508129231236711e-10,688.209944629503,692.5312920517968,1.5238251016231101,246.91560206093135,583.2236,754.8738,22.978586028370884,145.5287711166098,130.0918795620438,113.1213503649635,3.26126399236489,89.8398875538426,57.813804862444655,1498.864795365205,127.56514598540144,126.97417883211679,10.796597189853037,99.23418940150103,39.48274920317328,2236.986342593917,128.1514598540146,193.01824817518246,35.925286435116256,0.5937173962125541,0,0.18181818181818182,0,0.2222222222222222,0,0.16666666666666666,0,0,0,0,0,0,0.2,0,0,0.16666666666666666,0.14285714285714285,0,0,0,0,0,0,0,0.2857142857142857,0,0,0.13333333333333333,0,0,0,0.1111111111111111,0,0.18181818181818182,0.15384615384615385,0,0.125,0,0,0,0.14285714285714285,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0.10526315789473684,0,0,0,0.14285714285714285,0,0,0,0.16666666666666666,0,0.15384615384615385,0.16666666666666666,0,0,0,0,0,0.18181818181818182,0,0,0,0,0.2,0.16666666666666666,0,0,0.2222222222222222,0,0,0,0,0.18181818181818182,0.2,0,0,0,0,0.15384615384615385,0.14285714285714285,0,0,0.18181818181818182,0,0.14285714285714285,0,0,0.2857142857142857,0.25,0,0,0,0.14285714285714285,0,0.16666666666666666,0,0.15384615384615385,0.15384615384615385,0,0,0,0,0,0,0,0.16666666666666666,0.18181818181818182,0,0.16666666666666666,0.2,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0.125,0,0.2,0,0,0.25,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.13333333333333333,0,0,0,0,0.18181818181818182,0,0,0.25,0,0,0,0.15384615384615385,0.13333333333333333,0.15384615384615385,0,0,0,0.2857142857142857,0,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.18181818181818182,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.2222222222222222,0,0,0.15384615384615385,0,0.18181818181818182,0.14285714285714285,0,0.25,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0.15384615384615385,0,0,0,0,0,0,0.08695652173913043,0.14285714285714285,0,0,0.1,0,0,0.2,0.14285714285714285,0,0,0.16666666666666666,0.2,0,0,0,0.16666666666666666,0,0.14285714285714285,0.2,0.16666666666666666,0.2,0,0.18181818181818182,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0.15384615384615385,0.16666666666666666,0.18181818181818182,0,0,0,0,0,0,0.18181818181818182,0,0,0.2,0,0,0.2857142857142857,0,0.125,0,0,0.16666666666666666,0.15384615384615385,0,0,0,0,0.125,0.16666666666666666,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0.0033500837520938024,0.0,0.0,BEL-LB
0.0012737648129797715,1.9761006683787472e-09,804.6916415338217,783.7184187850064,2.9376933704563495,98.37562195297042,742.043,801.993,9.53181266181583,180.00670750264817,127.48807668329178,121.37936408977555,1.3886980693662567,97.5680939723303,3.9287355027178466,853.8776808527134,117.643391521197,103.66926433915211,9.056179072119438,101.17100219945318,3.914228605882554,1145.9658629664993,153.49283042394015,51.58821695760598,14.975989561224814,127.23483398157467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007434944237918215,0.008375209380234505,0.0040650406504065045,0.0,BEL-LB
0.0009576678308177809,1.828324546847941e-09,587.211832019864,597.4011227464105,1.9037631671953061,350.9414095631052,598.07684,626.5159,6.543257448077129,86.10658627800706,93.2022860738255,133.01929530201343,1.3151550786758972,81.37803586500846,1.4441288231792035,1859.29230224563,127.77810402684563,117.03901006711409,8.339477811406207,79.04933826679691,1.438283290903325,3072.510828473427,124.18414429530202,58.29488255033557,11.388429771216682,95.38931175997338,0.2857142857142857,0.4444444444444444,0.25,0,0.14285714285714285,0.2,0.2857142857142857,0.2222222222222222,0.2222222222222222,0.11764705882352941,0.5,0,0,0.6666666666666666,0.2,0,0.16666666666666666,0.5,0.4444444444444444,0,0.25,0.36363636363636365,0.15384615384615385,0.25,0,0.4,0,0.15384615384615385,0.2222222222222222,0.2857142857142857,0.2222222222222222,0.125,0.4,0,0.18181818181818182,0.13333333333333333,0.14285714285714285,0.6666666666666666,0.25,0.2,0.3333333333333333,0.25,0.5,0.2,0.18181818181818182,0.15384615384615385,0.2222222222222222,0,0.2222222222222222,0.5,0,0.2222222222222222,0.5,0.2,0.25,0.4,0.36363636363636365,0.2222222222222222,0,0.3333333333333333,0.4444444444444444,0.4,0.2857142857142857,0,0,0.2222222222222222,0.4,0.3333333333333333,0.5714285714285714,0.23529411764705882,0.25,0,0.18181818181818182,0.16666666666666666,0,0.25,0,0.2,0.3076923076923077,0.18181818181818182,0.2,0,0.15384615384615385,0.3076923076923077,0,0,0.2222222222222222,0,0.3333333333333333,0.75,0,0.25,0,0,0,0,0.2222222222222222,0.2222222222222222,0.2857142857142857,0,0.2222222222222222,0.25,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.25,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.4,0,0.25,0.16666666666666666,0.5,0.36363636363636365,0.4,0,0.25,0,0.4,0.3333333333333333,0,0.2,0,0.18181818181818182,0,0.25,0,0.2857142857142857,0.75,0.13333333333333333,0.6666666666666666,0,0.4,0,0.25,0.2,0.25,0.2222222222222222,0.4444444444444444,0.16666666666666666,0,0,0.3333333333333333,0,0.4,0,0,0,0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2857142857142857,0,0.2,0.3333333333333333,0.25,0.3076923076923077,0.6666666666666666,1.0,0.25,0.2857142857142857,0,0.14285714285714285,0.5,0,0.14285714285714285,0.2222222222222222,0.25,0.15384615384615385,0.26666666666666666,0,0.25,0.16666666666666666,0.2857142857142857,0.75,0.4,0,0.2857142857142857,0,0.125,0.4,0.14285714285714285,0,0,0.5714285714285714,0.4444444444444444,0.4,0.4444444444444444,0,0.25,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.5,0.15384615384615385,0.5,0.25,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0.18181818181818182,0.3076923076923077,0.18181818181818182,0.2,0,0.3333333333333333,0,0.5,0.25,0.4,0,0.36363636363636365,0.6666666666666666,0,0,0.2,0.4,0,0.16666666666666666,0.25,0,0.2,0,0.5,0,0.4,0.4,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0,0.25,0.4,0,0.2222222222222222,0.4,0,0,0.25,0,0,0.2,0,0,0.4444444444444444,0.4444444444444444,0,0.4444444444444444,0.2857142857142857,0.5714285714285714,0,0.5714285714285714,0.3333333333333333,0.2,0,0,0,0.15384615384615385,0.2857142857142857,0.2857142857142857,0,0.6666666666666666,0.4,0.2,0.15384615384615385,0,0.5,0.2,0.25,0.6,0.5454545454545454,0.3333333333333333,0.4,0,0,0.25,0.3076923076923077,0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.75,0,0.75,0.25,0.6666666666666666,0.2857142857142857,0.4,0.15384615384615385,0,0.5,0.26666666666666666,0,0.25,0.18181818181818182,0.3076923076923077,0.5714285714285714,0.4,0,0.2,0.15384615384615385,0.09523809523809523,0.3333333333333333,0,0.3333333333333333,0.2222222222222222,0,0.16666666666666666,0,0,0.16666666666666666,0.75,0.2,0.25,0.2857142857142857,0.5,0.4,0.2,0,0,0.5,0,0.25,0.2222222222222222,0.2222222222222222,0.36363636363636365,0,0,0,0.4444444444444444,0.8571428571428571,0.75,0.3333333333333333,0,0,0.18181818181818182,0.6666666666666666,0,0.6666666666666666,0,0.5,0.3333333333333333,0,0,0,0.25,0.16666666666666666,0.18181818181818182,0.2,0.2222222222222222,0.15384615384615385,0.36363636363636365,0.25,0.25,0,0.5,0.2222222222222222,0,0.2857142857142857,0,0.5,0,0,0.2222222222222222,0.14285714285714285,0.25,0.5,0.2,0.18181818181818182,0.25,0.75,0.2,0.2,0.2857142857142857,0.6,0.2222222222222222,0.5,0.3333333333333333,0.4,0.75,0.25,0,0.25,0.36363636363636365,0.01858736059479554,0.007155635062611807,0.0,0.0,BEL-LB
0.0008829196522292426,8.602113723263013e-09,705.5208419927558,665.9308532747461,6.738594678434948,93.89033982221977,808.927,664.738,20.42639591163183,340.13971054082447,135.4392780938834,120.1048186344239,2.4508958747396856,85.66585420786512,7.624164288776264,1416.2262669369518,125.38709103840685,135.1626955903272,10.052053271149234,85.23664094358703,3.517994447323366,2524.613150203065,141.82788051209104,174.2923186344239,14.640145655777244,138.01278750418334,0,0,0.25,0,0,0,0,0,0,0,0,0.6666666666666666,0,0.3333333333333333,0,0,0,0.25,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0.3333333333333333,0.25,0,0,0.25,0.75,0,0,0,0,0,0,0.5714285714285714,0.25,0,0.75,0,0,0.25,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.5,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0.25,0,0.3333333333333333,0.5,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0.5,0,0.3333333333333333,0,0,0.3333333333333333,0.5,0.6666666666666666,0,0.5,0.25,0,0,0,0.3333333333333333,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0.2857142857142857,0,0.5714285714285714,0,0,0,0,0.5714285714285714,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.75,0,0.6666666666666666,0,0,0,0,0.75,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5714285714285714,0.75,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.75,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0,0.2857142857142857,0,0,0,0,0,0.75,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0.25,0,0,0,0.0037174721189591076,0.0,0.0,0.0,ESP-CDA
