HU_1,HU_2,CG_X,CG_Y,BEST_AVG_LEN,BEST_AVG_ANGLE,BEST_AVG_X,BEST_AVG_Y,BEST_VAR_LEN,BEST_VAR_ANGLE,LONG_AVG_LEN,LONG_AVG_ANGLE,LONG_AVG_X,LONG_AVG_Y,LONG_VAR_ANGLE,LONG_VAR_LEN,LONGEST_LEN,LONGEST_ANGLE,LONGEST_X,LONGEST_Y,OCR_DOS,OCR_11,OCR_SADA,OCR_PREDSEDNICTVO,OCR_Padre,OCR_HOLSTEIN,OCR_THE,OCR_ROUGE,OCR_LATGALE,OCR_VSTUPU,OCR_A,OCR_2009,OCR_175,OCR_KULTURAS,OCR_2B,OCR_2002,OCR_18,OCR_05,OCR_EESTI,OCR_CREATIVITA,OCR_BAYERN,OCR_ANDORRA,OCR_BERLIN,OCR_2010,OCR_FLIGHT,OCR_LATVIJA,OCR_B,OCR_ew,OCR_PINTURICCHIO,OCR_DIEST,OCR_Andorra,OCR_CONSELL,OCR_PSP,OCR_UMAN,OCR_75,OCR_PIANETA,OCR_SR,OCR_2013,OCR_DELLO,OCR_EUP,OCR_OSTERREICH,OCR_PINTO,OCR_17,OCR_730,OCR_200,OCR_SCHLESWIG,OCR_GUARDIA,OCR_MONDIALE,OCR_NOVA,OCR_ADMISSION,OCR_EYP,OCR_1916,OCR_BRAILLE,OCR_TARTUENSIS,OCR_ANOS,OCR_BUNDERSREPUBLIK,OCR_DIRITTI,OCR_ARAGON,OCR_SACERDOTALE,OCR_JARDIM,OCR_BE,OCR_JOGOS,OCR_COMPETITION,OCR_BRUEGEL,OCR_DIALOGO,OCR_1990,OCR_STAATSVERTRAG,OCR_PROGRAMME,OCR_GENDARMERIA,OCR_GRAZIE,OCR_UN,OCR_UNICEF,OCR_POLICE,OCR_Duc,OCR_VERDI,OCR_FIRST,OCR_HELENE,OCR_DUZENTOSE,OCR_SLOBODA,OCR_ELYSEE,OCR_1944,OCR_OLYMPICS,OCR_ESPAÑA,OCR_HONORE,OCR_CINQUENTA,OCR_MALTA,OCR_LEONARDO,OCR_COIMBRA,OCR_HESSEN,OCR_QUEEN,OCR_ILMARI,OCR_BELGIAN,OCR_2011,OCR_HAMBURG,OCR_Grand,OCR_TAPIOVARA,OCR_H,OCR_INVERNALI,OCR_BELGIQUE,OCR_trio.be,OCR_CAVOUR,OCR_GALVASPILSETA,OCR_1813,OCR_ADOLPHE,OCR_MONACO,OCR_16,OCR_VORPOMMERN,OCR_MNHMH,OCR_IMPRENSA,OCR_M,OCR_CONSTITUTION,OCR_trio,OCR_1512,OCR_SCHJERFBECK,OCR_BOTANICNI,OCR_VISEGRAD,OCR_MAJORIA,OCR_Pio,OCR_T,OCR_JAHRE,OCR_10,OCR_BELGIE,OCR_KONING,OCR_MUDEJAR,OCR_ESRO,OCR_12,OCR_BREMEN,OCR_TERRA,OCR_04,OCR_WORLD,OCR_be,OCR_FINLAND,OCR_RIGHTS,OCR_de,OCR_LOUIS,OCR_2022,OCR_GIORINATA,OCR_EUROPEA,OCR_30,OCR_CEBEL,OCR_STANE,OCR_PORTUGAL,OCR_SLOVENIIA,OCR_JOER,OCR_TIMOR,OCR_UZLECOSA,OCR_NOVEMBER,OCR_2019,OCR_FATIMA,OCR_EUROPA,OCR_CITTA DEL VATICANO,OCR_SIDADE,OCR_HIBERNIA,OCR_FORGE,OCR_EU,OCR_MMXVIII,OCR_600,OCR_IL,OCR_1814,OCR_LUXEMBURG,OCR_TRUBAR,OCR_SPECIAL,OCR_SIBELIUS,OCR_Charles,OCR_LINNA,OCR_LISBOAA,OCR_ALIGHIERI,OCR_TURISM,OCR_15,OCR_ANNO,OCR_21,OCR_XX,OCR_SVIZZERA,OCR_BUNDERS,OCR_PLAUTO,OCR_UNIVERSITAS,OCR_PASCOLI,OCR_GALLEN,OCR_PRESIDENCE,OCR_TRAITE,OCR_HUMANOS,OCR_1569,OCR_06,OCR_LV,OCR_2017,OCR_INNOVAZIONE,OCR_BOCCACCOP,OCR_PONTE,OCR_VASARI,OCR_UNIVER,OCR_RIO,OCR_GALILEO,OCR_BENEDICT,OCR_DUCHE,OCR_FRANC,OCR_LETZEBUERG,OCR_RF,OCR_1917,OCR_SIMONE,OCR_MARINO,OCR_DUCS,OCR_1810,OCR_REPUBLIK,OCR_WIR,OCR_1809,OCR_JUIN,OCR_2021,OCR_1888,OCR_2008,OCR_STATO,OCR_EUROPEENNE,OCR_22,OCR_UNION,OCR_19,OCR_1506,OCR_BELGIUM,OCR_ROZMAN,OCR_DANTE,OCR_LUSOFONIA,OCR_HUMAN,OCR_MECKLENBURG,OCR_PONTIFICIA,OCR_EYPQ,OCR_WRIGHT,OCR_ALEXANDER,OCR_50,OCR_CITTA,OCR_LET,OCR_PORTUGUESA,OCR_SUOMI,OCR_HELMUT,OCR_2014,OCR_VRT,OCR_LJUBIJANA,OCR_WWU,OCR_08,OCR_OECD,OCR_EUROPSKEJ,OCR_MAPA,OCR_1564,OCR_13,OCR_BARTOLOMEO,OCR_ANYS,OCR_AASTAT,OCR_14,OCR_RIGA,OCR_DA,OCR_TORINO,OCR_SEDE,OCR_2005,OCR_NUTRIRE,OCR_METOD,OCR_TORRE,OCR_XPONIA,OCR_SUFRAGI,OCR_MENDES,OCR_1989,OCR_1717,OCR_ESPANA,OCR_ANNIVERSAIRE,OCR_150,OCR_2018,OCR_GIOCHI,OCR_INTERNAZIONALE,OCR_L,OCR_KERES,OCR_VEIL,OCR_UNITA,OCR_TINTORETTO,OCR_07,OCR_SAARLAND,OCR_2015,OCR_NIEDERSACHSEN,OCR_DAY,OCR_1511,OCR_1910,OCR_SOUVERAINETE,OCR_NACIONAL,OCR_SAULE,OCR_1905,OCR_EMI,OCR_ZEMAITIJA,OCR_1929,OCR_1999,OCR_DELL,OCR_1811,OCR_2007,OCR_LIVIO,OCR_DEMOKRACIA,OCR_60,OCR_Malta,OCR_ASTERIX,OCR_1466,OCR_ROM,OCR_2020,OCR_LIETUVA,OCR_GROUP,OCR_Z,OCR_CROIX,OCR_REPUBLICA,OCR_BERNINI,OCR_2012,OCR_FOOD,OCR_ALCONSELL,OCR_COSTITUZIONE,OCR_PRIMOZ,OCR_COUNCIL,OCR_EDAT,OCR_GRANDS,OCR_ELISABETH,OCR_RADE,OCR_ITALIA,OCR_SOSTENIBILE,OCR_PRESIDENCIA,OCR_VON,OCR_1508,OCR_ZEMGAL,OCR_1906,OCR_DEGLARÇAO,OCR_IRM,OCR_KURZEME,OCR_SIND,OCR_2004,OCR_FRANÇAISE,OCR_GEORG,OCR_la,OCR_HENRIK,OCR_FAMILIAR,OCR_naissance,OCR_U,OCR_DIREITOS,OCR_FOR,OCR_SLOVENSKO,OCR_LA,OCR_OF,OCR_ARQUITECTURA,OCR_DEUTSCHLAND,OCR_ONOFHANGEGKEET,OCR_ABRIL,OCR_REFORMA,OCR_SAN,OCR_TEAM,OCR_YEARS,OCR_2006,OCR_APPEAL,OCR_TITO,OCR_1586,OCR_MNAJDRA,OCR_20,OCR_2016,OCR_VATICANO,OCR_UNIVERSAL,OCR_ANTARKTIKA,OCR_RAFFAELLO,OCR_09,OCR_1632,OCR_DECLARACIO,OCR_DONATELLO,OCR_VIDZEME,OCR_KMI,OCR_YEAR,OCR_FERNAO,OCR_FRANCAISE,OCR_DAN,OCR_FISICA,OCR_R,OCR_ONU,OCR_SKUPINA,OCR_HENRI,OCR_ASTRONOMIA,OCR_ATHENS,OCR_GIOVENTU,OCR_TEMPLES,OCR_DEL,OCR_E,OCR_GARABINIERI,OCR_1961,OCR_DELLA,OCR_BELGIEN,OCR_DO,OCR_VERTRAG,OCR_1966,OCR_100,OCR_ANS,OCR_Luxemburg,OCR_LONU,OCR_250,OCR_PRESIDENCY,OCR_G,OCR_BOTANICO,OCR_BUNDESRAT,OCR_PARK,OCR_1968,OCR_MM,OCR_DECLARATION,CLASS

0.0008438211344805462,7.946313023883886e-10,479.93686122482177,485.95480792691194,2.6106021473069285,94.22150167840928,114.05959008097165,141.22431680161944,4.449208701911526,1423.603530736787,9.92925833754565,121.31633985505593,130.75202429149797,138.8756325910931,2508.3793288292277,15.52985495874194,25.209104769263718,169.38034472384484,74.33198380566802,121.30566801619433,0,0,0,0.13333333333333333,0,0,0,0.2857142857142857,0,0,0,0,0,0.2,0,0,0,0,0,0.16666666666666666,0.25,0.2222222222222222,0.25,0,0.25,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0.5,0,0,0,0.16666666666666666,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0.2222222222222222,0.16666666666666666,0,0.11764705882352941,0.2222222222222222,0.25,0.15384615384615385,0.25,0,0,0,0.2222222222222222,0,0,0.13333333333333333,0.18181818181818182,0.15384615384615385,0.25,0,0.25,0,0,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0,0,0.25,0,0,0.2,0.2222222222222222,0,0,0.25,0,0,0.2222222222222222,0,0.18181818181818182,0,0.18181818181818182,0,0,0.25,0,0,0,0,0,0.16666666666666666,0,0.2,0,0,0,0,0.3076923076923077,0,0.2,0.2222222222222222,0,0,0.2857142857142857,0,0,0,0.2222222222222222,0.3333333333333333,0,0.25,0.2857142857142857,0,0.2857142857142857,0,0.2222222222222222,0.25,0,0,0,0.18181818181818182,0.2222222222222222,0,0,0,0.2,0,0.3333333333333333,0.2857142857142857,0,0.2,0,0.25,0.25,0,0,0.2,0.2857142857142857,0,0,0,0,0,0.18181818181818182,0.25,0,0,0,0,0,0.18181818181818182,0.25,0,0,0,0,0.2,0.2222222222222222,0,0.15384615384615385,0,0,0.16666666666666666,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.4,0,0,0,0.2857142857142857,0.16666666666666666,1.0,0,0,0.25,0,0,0.2,0.4,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0.25,0,0.18181818181818182,0,0.15384615384615385,0.16666666666666666,0,0.25,0.18181818181818182,0,0,0,0.16666666666666666,0,0,0,0.4,0,0,0,0,0.18181818181818182,0,0,0,0.16666666666666666,0,0,0,0.3333333333333333,0,0.25,0,0,0.2222222222222222,0,0.2857142857142857,0,0.2222222222222222,0,0,0,0,0.14285714285714285,0,0,0,0.125,0,0.2857142857142857,0,0,0.16666666666666666,0,0.2,0,0.13333333333333333,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.2222222222222222,0,0.4,0,0,0.2857142857142857,0,0.2857142857142857,0.18181818181818182,0.2222222222222222,0,0.3333333333333333,0,0,0.25,0,0,0.25,0,0.3333333333333333,0,0,0.15384615384615385,0,0,0,0,0.16666666666666666,0.4,0.2222222222222222,0,0,0.16666666666666666,0.2857142857142857,0,0.25,0.2,0,0,0.2,0.4,0,0,0.5,0.14285714285714285,0,0.125,0.2857142857142857,0.4444444444444444,0,0,0.2857142857142857,0,0,0,0,0.2222222222222222,0,0,0,0.18181818181818182,0.16666666666666666,0.36363636363636365,0,0,0.16666666666666666,0,0,0,0.3333333333333333,0.25,0.18181818181818182,0,0.25,0.6666666666666666,0,0,0.2857142857142857,0.16666666666666666,0,0,0,0,0,0.15384615384615385,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0.16666666666666666,0,0,0.18181818181818182,0.3333333333333333,0,0,0.15384615384615385,FR-MUS

0.000813097183954316,4.859979768621155e-10,533.1464849155826,525.0573277055079,2.6259900978531134,86.7708240027899,126.88054245283018,130.20035377358488,9.545616465215582,2034.4519579007315,10.616307628908048,101.0964272066345,123.66297169811321,143.37134433962262,686.0947120634521,10.535369350460684,18.399763810841897,138.17983011986428,166.35141509433964,130.26650943396226,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.6666666666666666,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.6666666666666666,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,FR-MUS

0.000801067825477808,5.801849831566275e-10,579.5198160764379,554.9117715298138,1.545726686458615,91.84612735476583,130.09764234875445,137.70340302491104,1.535258406610652,1151.9470014860058,8.441246913950186,90.20982218319986,128.92927046263344,153.8280693950178,352.0711084604546,4.868353507546995,15.958376782002103,104.82647997035568,101.63701067615659,154.72419928825622,0,0,0,0.125,0,0.18181818181818182,0,0.25,0,0,0,0,0,0.18181818181818182,0,0,0,0,0.25,0.15384615384615385,0.2222222222222222,0.2,0.2222222222222222,0,0.2222222222222222,0.2,0,0,0.26666666666666666,0.25,0,0,0,0,0,0.2,0.4,0,0,0,0.15384615384615385,0.25,0,0,0,0.16666666666666666,0.2,0.18181818181818182,0,0.16666666666666666,0,0,0.2,0.15384615384615385,0,0.1111111111111111,0.4,0.2222222222222222,0.14285714285714285,0.2222222222222222,0,0,0.14285714285714285,0.2,0.2,0,0.125,0.16666666666666666,0.14285714285714285,0.2222222222222222,0,0.4444444444444444,0.2222222222222222,0,0.25,0.5,0,0,0,0,0,0.18181818181818182,0,0.2222222222222222,0.16666666666666666,0,0.18181818181818182,0.4,0,0,0.4444444444444444,0.2,0,0.2,0,0.3333333333333333,0,0.3333333333333333,0.18181818181818182,0,0.2222222222222222,0.125,0,0,0,0,0.15384615384615385,0,0.36363636363636365,0,0.13333333333333333,0,0,0.2857142857142857,0.16666666666666666,0.36363636363636365,0.2,0,0,0.25,0,0.2222222222222222,0.2222222222222222,0.2,0.2857142857142857,0,0.2222222222222222,0.25,0,0.25,0,0.2,0.2222222222222222,0,0.25,0,0.3333333333333333,0.2,0,0,0,0.18181818181818182,0.16666666666666666,0.2857142857142857,0.5,0,0.18181818181818182,0,0.2222222222222222,0.2222222222222222,0.09523809523809523,0.2222222222222222,0.36363636363636365,0.25,0,0.2,0,0.4,0,0.16666666666666666,0.2222222222222222,0.2,0.18181818181818182,0,0.25,0.2,0.3333333333333333,0.2222222222222222,0,0,0,0,0.36363636363636365,0.2,0,0.2857142857142857,0.2,0,0.15384615384615385,0.2222222222222222,0,0,0,0,0,0.14285714285714285,0,0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2,0.18181818181818182,0,0.25,0.15384615384615385,0.8,0,0.2222222222222222,0.2222222222222222,0,0,0.18181818181818182,0.6666666666666666,0,0.2857142857142857,0,0,0,0,0.15384615384615385,0,0.25,0,0,0.2,0.2222222222222222,0,0.16666666666666666,0,0.14285714285714285,0.3076923076923077,0,0.2222222222222222,0.16666666666666666,0,0.25,0,0.15384615384615385,0.25,0,0,0.3333333333333333,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0,0.15384615384615385,0,0,0,0.2857142857142857,0,0.2222222222222222,0,0,0.4,0,0.25,0.2222222222222222,0.2,0,0,0,0,0.26666666666666666,0,0,0.2222222222222222,0.23529411764705882,0,0.25,0.2857142857142857,0.25,0.3076923076923077,0,0.18181818181818182,0,0.25,0,0,0,0.13333333333333333,0.18181818181818182,0,0,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0.25,0.15384615384615385,0,0,0.2,0,0.3333333333333333,0,0.2,0.25,0,0.25,0.16666666666666666,0.2,0,0.2857142857142857,0,0.13333333333333333,0.2222222222222222,0.2,0,0.2222222222222222,0.16666666666666666,0.2857142857142857,0.2222222222222222,0.14285714285714285,0.14285714285714285,0,0,0,0,0.15384615384615385,0.6666666666666666,0.2,0.2857142857142857,0,0.15384615384615385,0.25,0,0.2222222222222222,0.18181818181818182,0,0,0.36363636363636365,0.3333333333333333,0,0,0.4,0.13333333333333333,0,0.11764705882352941,0.25,0.4,0,0,0.25,0,0,0.2857142857142857,0,0.2,0,0,0.18181818181818182,0.3333333333333333,0.15384615384615385,0.3333333333333333,0,0,0.15384615384615385,0,0.2,0.3333333333333333,0.2857142857142857,0.2222222222222222,0.16666666666666666,0,0.2222222222222222,0.5,0,0.2,0.25,0.15384615384615385,0,0.18181818181818182,0,0,0,0.14285714285714285,0,0,0.2,0,0.2,0,0,0,0,0,0,0.15384615384615385,0,0.18181818181818182,0.16666666666666666,0.2857142857142857,0,0,0.14285714285714285,FR-MUS

0.0014719787846492296,6.412473093937396e-09,737.7315131136517,764.6853799596503,2.816123760504313,86.43912963119732,121.02028580814718,145.22601839684623,20.728083826386303,3060.8167623085233,11.475497583745035,111.91789516877893,120.26634362680682,148.73184954007883,1609.4665666748465,12.056671976223026,20.162287332310818,137.69428428985609,129.42674113009198,99.9392247043364,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.5,0.6666666666666666,0,0.5,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0.6666666666666666,0,0,0.5,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.6666666666666666,0,0.6666666666666666,0,0,0.5,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.6666666666666666,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0.4,0.6666666666666666,0,0,0,0,0,0,0,0.5,0,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,0,0.5,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,1.0,0.6666666666666666,0,0,0,0,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.8,0,0,0,0,0,0,0,0,FR-MUS

0.0014175951999442966,4.430136333912186e-09,702.5571248952222,722.0938809723386,2.9290083400023184,126.84454598609109,129.27833686440675,121.49417372881356,7.417261991726323,1275.9968048661526,9.409328907512947,130.50412982327168,121.57070974576271,150.5643538135593,679.4080814405527,14.616270658618172,21.80513219493938,138.01278750418336,135.06355932203388,87.61122881355932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FR-MUS

0.0014134775532434868,1.3135309888840992e-08,701.0841687208983,694.9917556833744,4.013158563843269,106.18303566119155,126.40740084985839,107.83773016997168,34.14211582626391,3874.8389385832575,11.419151507916077,108.55242104151841,120.9128009915014,138.638190509915,4106.150293252171,21.27679578867586,23.433536718809194,173.80609503284904,160.2779745042493,105.64801699716713,0,0,0,0.13333333333333333,0,0,0,0.2857142857142857,0,0,0,0,0,0.2,0,0,0,0,0,0.16666666666666666,0.25,0.2222222222222222,0.25,0,0.25,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0.5,0,0,0,0.16666666666666666,0,0,0,0,0,0.2222222222222222,0,0,0,0,0.4,0.2222222222222222,0.16666666666666666,0,0.11764705882352941,0.2222222222222222,0.25,0.15384615384615385,0.25,0,0,0,0.2222222222222222,0,0,0.13333333333333333,0.18181818181818182,0.15384615384615385,0.25,0,0.25,0,0,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0,0,0.25,0,0,0.2,0.2222222222222222,0,0,0.25,0,0,0.2222222222222222,0,0.18181818181818182,0,0.18181818181818182,0,0,0.25,0,0,0,0,0.6666666666666666,0.16666666666666666,0,0.2,0,0,0,0,0.3076923076923077,0,0.2,0.2222222222222222,0,0,0.2857142857142857,0,0,0,0.2222222222222222,0.3333333333333333,0,0.25,0.2857142857142857,0,0.2857142857142857,0,0.2222222222222222,0.25,0,0,0,0.18181818181818182,0.2222222222222222,0,0,0,0.2,0,0.3333333333333333,0.2857142857142857,0,0.2,0,0.25,0.25,0,0,0.2,0.2857142857142857,0,0,0.5,0,0,0.18181818181818182,0.25,0,0,0,0,0,0.18181818181818182,0.25,0,0,0,0,0.2,0.2222222222222222,0,0.15384615384615385,0,0,0.16666666666666666,0.25,0,0.4,0.6666666666666666,0,0,0,0,0,0.25,0.25,0.4,0,0,0,0.2857142857142857,0.16666666666666666,1.0,0,0,0.25,0,0,0.2,0.4,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.4,0,0.25,0,0.18181818181818182,0,0.15384615384615385,0.16666666666666666,0,0.25,0.18181818181818182,0,0,0,0.16666666666666666,0,0,0,0.4,0,0,0,0,0.18181818181818182,0,0.4,0,0.16666666666666666,0,0,0,0.3333333333333333,0,0.25,0,0,0.2222222222222222,0,0.2857142857142857,0,0.2222222222222222,0,0,0,0,0.14285714285714285,0,0,0,0.125,0,0.2857142857142857,0,0,0.16666666666666666,0,0.2,0,0.13333333333333333,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.6666666666666666,0,0.2222222222222222,0.4,0.4,0,0,0.2857142857142857,0,0.2857142857142857,0.18181818181818182,0.2222222222222222,0,0.3333333333333333,0,0,0.25,0,0,0.25,0,0.3333333333333333,0,0,0.15384615384615385,0,0,0,0.4,0.16666666666666666,0.4,0.2222222222222222,0,0,0.16666666666666666,0.2857142857142857,0,0.25,0.2,0,0,0.2,0.4,0,0,0.5,0.14285714285714285,0,0.125,0.2857142857142857,0.4444444444444444,0,0,0.2857142857142857,0.4,0,0,0.4,0.2222222222222222,0,0.4,0,0.18181818181818182,0.16666666666666666,0.36363636363636365,0,0.4,0.16666666666666666,0,0,0,0.3333333333333333,0.25,0.18181818181818182,0,0.25,0.6666666666666666,0,0,0.2857142857142857,0.16666666666666666,0,0,0,0,0,0.15384615384615385,0.4,0,0,0,0.2222222222222222,0.4,0,0,0,0,0,0.16666666666666666,0,0,0.18181818181818182,0.3333333333333333,0.4,0,0.15384615384615385,FR-MUS

