HU_1,HU_2,CG_X,CG_Y,CG_DIST,CG_ANGLE,CKP_X,CKP_Y,CKP_DIST,CKP_ANGLE,BEST_AVG_X,BEST_AVG_Y,BEST_AVG_LEN,BEST_AVG_ANGLE,BEST_VAR_LEN,BEST_VAR_ANGLE,LONG_AVG_X,LONG_AVG_Y,LONG_AVG_LEN,LONG_AVG_ANGLE,LONG_VAR_LEN,LONG_VAR_ANGLE,LONGEST_X,LONGEST_Y,LONGEST_LEN,LONGEST_ANGLE,OCR_PONTIFICIA,OCR_MAJORIA,OCR_DUCS,OCR_2002,OCR_2011,OCR_EURO,OCR_2010,OCR_ESPANA,OCR_2014,OCR_BE,OCR_UNICEF,OCR_DANTE,OCR_MECKLENBURG,OCR_TORINO,OCR_ZEMGAL,OCR_MMXVIII,OCR_1569,OCR_DEL,OCR_VIDZEME,OCR_ELYSEE,OCR_la,OCR_BELGIEN,OCR_U,OCR_UZLECOSA,OCR_LET,OCR_TINTORETTO,OCR_APPEAL,OCR_WRIGHT,OCR_SR,OCR_A,OCR_VATICANO,OCR_NOVEMBER,OCR_ELISABETH,OCR_DAY,OCR_UNIVERSAL,OCR_FRANC,OCR_100,OCR_FERNAO,OCR_ANTARKTIKA,OCR_EUROPEENNE,OCR_BARTOLOMEO,OCR_DIEST,OCR_RIGHTS,OCR_ANS,OCR_2013,OCR_200,OCR_75,OCR_VERDI,OCR_05,OCR_LJUBIJANA,OCR_BREMEN,OCR_Malta,OCR_EUROPEA,OCR_PINTURICCHIO,OCR_DECLARATION,OCR_TORRE,OCR_KMI,OCR_ALIGHIERI,OCR_FORGE,OCR_BELGIUM,OCR_1511,OCR_ZEMAITIJA,OCR_HIBERNIA,OCR_DIRITTI,OCR_CROIX,OCR_GALVASPILSETA,OCR_Duc,OCR_STAATSVERTRAG,OCR_04,OCR_SIBELIUS,OCR_PASCOLI,OCR_BOTANICNI,OCR_2018,OCR_ROUGE,OCR_HELMUT,OCR_SAULE,OCR_IMPRENSA,OCR_HUMAN,OCR_1814,OCR_Andorra,OCR_GROUP,OCR_SCHJERFBECK,OCR_Padre,OCR_POLICE,OCR_LOUIS,OCR_2009,OCR_JAHRE,OCR_METOD,OCR_INTERNAZIONALE,OCR_2008,OCR_GIOCHI,OCR_ARAGON,OCR_1632,OCR_GUARDIA,OCR_19,OCR_WORLD,OCR_FRANCAISE,OCR_SUOMI,OCR_T,OCR_CITTA,OCR_SIMONE,OCR_2016,OCR_17,OCR_DA,OCR_1917,OCR_DOS,OCR_EESTI,OCR_2004,OCR_FATIMA,OCR_EUROPSKEJ,OCR_PORTUGAL,OCR_be,OCR_ADOLPHE,OCR_SUFRAGI,OCR_SLOBODA,OCR_ANNIVERSAIRE,OCR_PORTUGUESA,OCR_FIRST,OCR_1512,OCR_CAVOUR,OCR_16,OCR_INNOVAZIONE,OCR_15,OCR_REPUBLICA,OCR_FOR,OCR_MALTA,OCR_UNION,OCR_UN,OCR_600,OCR_ABRIL,OCR_BRAILLE,OCR_STATO,OCR_TERRA,OCR_MNAJDRA,OCR_30,OCR_HENRIK,OCR_RIGA,OCR_KURZEME,OCR_SOSTENIBILE,OCR_VEIL,OCR_QUEEN,OCR_VSTUPU,OCR_ew,OCR_1968,OCR_ANDORRA,OCR_FINLAND,OCR_PSP,OCR_ROZMAN,OCR_TRAITE,OCR_DECLARACIO,OCR_Z,OCR_1506,OCR_SVIZZERA,OCR_VERTRAG,OCR_DEUTSCHLAND,OCR_1910,OCR_2022,OCR_Pio,OCR_2006,OCR_PARK,OCR_XX,OCR_1586,OCR_L,OCR_GIORINATA,OCR_SOUVERAINETE,OCR_BELGIE,OCR_2015,OCR_1906,OCR_ROM,OCR_LONU,OCR_60,OCR_NUTRIRE,OCR_20,OCR_H,OCR_TIMOR,OCR_G,OCR_2005,OCR_LIETUVA,OCR_LATGALE,OCR_2007,OCR_CONSTITUTION,OCR_COUNCIL,OCR_OLYMPICS,OCR_ITALIA,OCR_XPONIA,OCR_REPUBLIK,OCR_730,OCR_1961,OCR_VORPOMMERN,OCR_2019,OCR_naissance,OCR_JARDIM,OCR_08,OCR_TURISM,OCR_HOLSTEIN,OCR_FOOD,OCR_EDAT,OCR_WWU,OCR_COMPETITION,OCR_BERNINI,OCR_1990,OCR_ANOS,OCR_CINQUENTA,OCR_SAN,OCR_TAPIOVARA,OCR_SCHLESWIG,OCR_YEAR,OCR_EYP,OCR_NACIONAL,OCR_2012,OCR_22,OCR_trio.be,OCR_1888,OCR_1811,OCR_COSTITUZIONE,OCR_DELLA,OCR_AASTAT,OCR_2017,OCR_BUNDESRAT,OCR_SACERDOTALE,OCR_FRANÇAISE,OCR_1989,OCR_de,OCR_BELGIQUE,OCR_GRAZIE,OCR_LETZEBUERG,OCR_10,OCR_2B,OCR_PINTO,OCR_50,OCR_COIMBRA,OCR_KULTURAS,OCR_PRESIDENCE,OCR_ARQUITECTURA,OCR_1916,OCR_GEORG,OCR_ASTERIX,OCR_PRESIDENCIA,OCR_TRUBAR,OCR_HESSEN,OCR_BRUEGEL,OCR_SIDADE,OCR_LUXEMBURG,OCR_Luxemburg,OCR_ANNO,OCR_ILMARI,OCR_EUROPA,OCR_JOER,OCR_PREDSEDNICTVO,OCR_MONACO,OCR_DEGLARÇAO,OCR_JUIN,OCR_TITO,OCR_E,OCR_DONATELLO,OCR_MARINO,OCR_DIALOGO,OCR_1810,OCR_R,OCR_PLAUTO,OCR_LV,OCR_Charles,OCR_1717,OCR_BELGIAN,OCR_PROGRAMME,OCR_MONDIALE,OCR_SKUPINA,OCR_MUDEJAR,OCR_BUNDERS,OCR_DEMOKRACIA,OCR_LATVIJA,OCR_UNITA,OCR_12,OCR_WIR,OCR_PRIMOZ,OCR_JOGOS,OCR_IRM,OCR_CEBEL,OCR_GARABINIERI,OCR_ANYS,OCR_UNIVER,OCR_DO,OCR_VON,OCR_RIO,OCR_TEMPLES,OCR_Grand,OCR_MM,OCR_LINNA,OCR_RAFFAELLO,OCR_SEDE,OCR_DAN,OCR_1929,OCR_DUCHE,OCR_TARTUENSIS,OCR_BOCCACCOP,OCR_2020,OCR_LISBOAA,OCR_06,OCR_1813,OCR_18,OCR_BAYERN,OCR_REFORMA,OCR_IL,OCR_EU,OCR_21,OCR_THE,OCR_HONORE,OCR_RADE,OCR_09,OCR_BERLIN,OCR_1466,OCR_VRT,OCR_DELLO,OCR_1564,OCR_UNIVERSITAS,OCR_LA,OCR_trio,OCR_SIND,OCR_2021,OCR_KONING,OCR_UMAN,OCR_175,OCR_CREATIVITA,OCR_150,OCR_SLOVENIIA,OCR_INVERNALI,OCR_HUMANOS,OCR_MNHMH,OCR_HELENE,OCR_NOVA,OCR_BOTANICO,OCR_13,OCR_EMI,OCR_ASTRONOMIA,OCR_ESPAÑA,OCR_PIANETA,OCR_LUSOFONIA,OCR_STANE,OCR_DUZENTOSE,OCR_BUNDERSREPUBLIK,OCR_RF,OCR_TEAM,OCR_ADMISSION,OCR_ALCONSELL,OCR_EYPQ,OCR_1905,OCR_HENRI,OCR_SLOVENSKO,OCR_M,OCR_ONOFHANGEGKEET,OCR_MAPA,OCR_HAMBURG,OCR_EUP,OCR_1966,OCR_1508,OCR_SPECIAL,OCR_07,OCR_GIOVENTU,OCR_VISEGRAD,OCR_KERES,OCR_250,OCR_FISICA,OCR_11,OCR_ALEXANDER,OCR_OSTERREICH,OCR_LIVIO,OCR_PRESIDENCY,OCR_1944,OCR_NIEDERSACHSEN,OCR_CITTA DEL VATICANO,OCR_FAMILIAR,OCR_OECD,OCR_DELL,OCR_PONTE,OCR_ATHENS,OCR_1809,OCR_GRANDS,OCR_1999,OCR_ONU,OCR_DIREITOS,OCR_YEARS,OCR_14,OCR_GALILEO,OCR_CONSELL,OCR_LEONARDO,OCR_FLIGHT,OCR_BENEDICT,OCR_MENDES,OCR_B,OCR_GALLEN,OCR_SADA,OCR_OF,OCR_SAARLAND,OCR_VASARI,OCR_GENDARMERIA,RING_SIMILARITY_0,RING_SIMILARITY_1,RING_SIMILARITY_2,RING_SIMILARITY_3,CLASS
0.0012447763008555963,1.2401664125221324e-09,679.0291765133612,688.973413924741,1.3349494540010347,326.35735940999854,672.985,662.692,4.7161693724590625,241.69322431656767,130.56651459854015,122.02308394160585,2.6505594681521814,103.49412294396598,13.231403545162276,3153.7094369305773,108.942700729927,142.6138686131387,9.88929208156431,113.52355990882776,4.830469177563362,4557.259224763557,111.86496350364965,149.46350364963504,15.639467568140152,178.63607246839706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037174721189591076,0.005025125628140704,0.0,0.0,10-YEARS
0.001463602445440328,4.352417070330785e-09,781.1652430614369,743.0530887797324,6.042401791914898,91.80641316829404,736.092,844.349,12.733966388914983,124.3073572742327,121.90552884615383,119.54350961538461,4.276002987789654,129.72643427784936,40.76360725018911,4753.41187204511,115.98413461538463,126.87884615384615,10.618722660537529,104.59328104750303,20.55520132190043,6056.154383546077,112.70673076923077,143.1105769230769,28.936847811097245,0.9710219310791501,0,0,0,1.0,0.75,0,0.75,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0.75,0.8571428571428571,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0.75,0,0,0,0.75,0,0,0.5,0,0.3333333333333333,0,0,0,0,0,0,0.75,0.3333333333333333,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.5,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.75,0,0.75,0,0,0.25,0,0,0,0,0.75,0.25,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0.75,0,0,0.75,0,0,0,0,0,0,0.2857142857142857,0.25,0,0.75,0,0,0.3333333333333333,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,0,0.25,0.25,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.75,0,0.3333333333333333,0.25,0.3333333333333333,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0,0.25,0,0,0.25,0,0,0,0,0.75,0,0,0.2857142857142857,0,0.2857142857142857,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0.3333333333333333,0,0,0,0.5714285714285714,0,0.3333333333333333,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007434944237918215,0.005025125628140704,0.0040650406504065045,0.0,10-YEARS
0.0013079027029437747,5.899220534657902e-10,616.0269738090719,609.61375498197,0.9446940382292477,131.7936177773693,406.59155,699.162,46.52193129686759,157.3426642453828,134.3221859706362,143.78588907014682,1.903898090480262,141.29255735071015,4.339574726000708,1224.5238722880772,118.47828303425777,150.34808319738988,10.06031899690615,119.4426869991438,1.9832891047312153,2293.7995156298775,56.78221859706362,81.32544861337684,12.699530402058086,121.60750224624891,0.13333333333333333,0.3333333333333333,0.2222222222222222,0.4,0.4,0.8888888888888888,0.4,0.18181818181818182,0.4,0.2857142857142857,0.18181818181818182,0.2,0.375,0.18181818181818182,0.18181818181818182,0,0,0.25,0.16666666666666666,0.18181818181818182,0,0.16666666666666666,0.3333333333333333,0.3076923076923077,0.25,0.13333333333333333,0.18181818181818182,0.18181818181818182,0.2857142857142857,0,0.15384615384615385,0.15384615384615385,0.14285714285714285,0,0.2857142857142857,0.2,0,0.5454545454545454,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.2,0.18181818181818182,0,0.4,0.5,0,0.4,0,0.14285714285714285,0.18181818181818182,0,0.6666666666666666,0.35294117647058826,0.375,0.2,0,0.2857142857142857,0.2,0.3333333333333333,0,0.2857142857142857,0.3076923076923077,0.16666666666666666,0.4,0.1111111111111111,0,0.2222222222222222,0,0.3076923076923077,0.16666666666666666,0.14285714285714285,0.4,0.4,0.36363636363636365,0.2,0.15384615384615385,0.2,0,0,0.4,0.25,0,0.18181818181818182,0.2,0.4,0.4,0.4,0.3157894736842105,0.4,0.18181818181818182,0.36363636363636365,0.4,0.3333333333333333,0,0.2,0.14285714285714285,0.4,0,0,0.18181818181818182,0.4,0,0,0,0.25,0.2,0.4,0,0.5714285714285714,0.15384615384615385,0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.23529411764705882,0.13333333333333333,0.2,0.4,0.18181818181818182,0,0.125,0,0.14285714285714285,0.25,0,0.4,0.2857142857142857,0,0.2,0.16666666666666666,0.2,0.4,0.3333333333333333,0,0.36363636363636365,0.2222222222222222,0.3333333333333333,0.125,0.2222222222222222,0.2,0.18181818181818182,0,0,0.16666666666666666,0,0,0.36363636363636365,0.18181818181818182,0.4,0,0,0.3076923076923077,0.3333333333333333,0.25,0,0.4,0,0.4,0.2222222222222222,0,0,0,0.14285714285714285,0.11764705882352941,0.18181818181818182,0.4,0,0.5,0.2222222222222222,0,0.3333333333333333,0.6666666666666666,0,0.2,0,0.4,0.3333333333333333,0.16666666666666666,0.4,0.11764705882352941,0.16666666666666666,0.15384615384615385,0,0.18181818181818182,0.15384615384615385,0,0,0.13333333333333333,0.4,0,0.36363636363636365,0,0.36363636363636365,0.15384615384615385,0.2222222222222222,0.2222222222222222,0.25,0.125,0.3333333333333333,0,0.2222222222222222,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0.4444444444444444,0.25,0.15384615384615385,0.4,0.6666666666666666,0,0,0,0.11764705882352941,0.2,0,0.4,0.2857142857142857,0.375,0.13333333333333333,0,0,0.3076923076923077,0.18181818181818182,0.4,0,0.6666666666666666,0.2,0,0.16666666666666666,0.3076923076923077,0.13333333333333333,0.11764705882352941,0,0.4,0.3333333333333333,0.125,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.2857142857142857,0,0.2222222222222222,0.18181818181818182,0.7272727272727273,0.4444444444444444,0.2222222222222222,0.18181818181818182,0.4,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.14285714285714285,0.36363636363636365,0.16666666666666666,0,0.3333333333333333,0.36363636363636365,0,0,0,0.16666666666666666,0.2857142857142857,0.15384615384615385,0.16666666666666666,0.5,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.2,0.6666666666666666,0.25,0.36363636363636365,0.4,0.25,0.2,0.125,0,0.36363636363636365,0.2857142857142857,0.25,0.5,0.16666666666666666,0,0,0,0.2857142857142857,0.2222222222222222,0,0.4,0.2,0.13333333333333333,0.14285714285714285,0.4,0.16666666666666666,0,0,0,0.36363636363636365,0.3333333333333333,0,0.5714285714285714,0.6666666666666666,0.25,0.18181818181818182,0.2222222222222222,0,0.36363636363636365,0,0.25,0.4,0,0.25,0,0,0,0.4,0.18181818181818182,0.2222222222222222,0,0.13333333333333333,0,0.14285714285714285,0.2857142857142857,0.3333333333333333,0,0.18181818181818182,0.2222222222222222,0.15384615384615385,0,0.25,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.2,0.2857142857142857,0.2,0.2857142857142857,0.2222222222222222,0.14285714285714285,0.14285714285714285,0.2222222222222222,0,0.4,0.14285714285714285,0,0.10526315789473684,0,0.3333333333333333,0.5,0,0,0.16666666666666666,0,0.15384615384615385,0.3076923076923077,0.4,0.5,0,0,0.2857142857142857,0.13333333333333333,0.2,0.13333333333333333,0,0.2222222222222222,0.17391304347826086,0.15384615384615385,0.2222222222222222,0.2222222222222222,0.2,0.18181818181818182,0,0.18181818181818182,0,0.25,0.3076923076923077,0.4,0,0.3333333333333333,0.16666666666666666,0.3076923076923077,0,0.15384615384615385,0.18181818181818182,0,0.18181818181818182,0,0.2857142857142857,0.15384615384615385,0.18181818181818182,0.25,0.0037174721189591076,0.012987012987012988,0.0040650406504065045,0.0,AUS
0.001414941558168503,5.129686832761316e-09,550.2417092856001,540.1286359277609,2.289047573052515,91.40265874875524,423.63785,586.44055,30.48678560641868,163.91339857974504,132.71011363636364,120.55704545454545,1.784393118300655,88.49505406585382,3.9283864472951526,2158.48649441919,130.78602272727272,143.35636363636362,9.568025669414846,127.14657051413425,3.1878610290881064,2147.5081681781558,159.4909090909091,157.63636363636363,12.857030105762991,154.35899417569473,0.14285714285714285,0.18181818181818182,0.25,0.4,0.4,1.0,0.4,0.2,0.4,0.3333333333333333,0.2,0.2222222222222222,0.4,0.2,0.2,0,0,0.2857142857142857,0.18181818181818182,0.2,0,0.18181818181818182,0.4,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.2,0.2,0.3333333333333333,0,0.16666666666666666,0.16666666666666666,0.15384615384615385,0,0.3076923076923077,0.2222222222222222,0,0.6,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.2222222222222222,0.2,0,0.4,0.5,0,0.4444444444444444,0,0.15384615384615385,0.2,0,0.7272727272727273,0.375,0.4,0.2222222222222222,0,0.3076923076923077,0.2222222222222222,0.36363636363636365,0,0.15384615384615385,0.3333333333333333,0.18181818181818182,0.4444444444444444,0.11764705882352941,0,0.23529411764705882,0,0.3333333333333333,0.18181818181818182,0.15384615384615385,0.4,0.4444444444444444,0.4,0.2222222222222222,0.16666666666666666,0.2222222222222222,0,0,0.4444444444444444,0.26666666666666666,0,0.2,0.2222222222222222,0.4,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.4,0.2,0.4,0.4,0.36363636363636365,0,0.2222222222222222,0.15384615384615385,0.4444444444444444,0,0,0.2,0.4,0,0,0,0.2857142857142857,0.2222222222222222,0.4,0,0.6153846153846154,0.16666666666666666,0,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.25,0.14285714285714285,0.2222222222222222,0.4,0.4,0,0.13333333333333333,0,0.15384615384615385,0.2857142857142857,0,0.4444444444444444,0.3333333333333333,0,0.2222222222222222,0.18181818181818182,0.2222222222222222,0.4444444444444444,0.18181818181818182,0,0.4,0.25,0.36363636363636365,0.13333333333333333,0.25,0.2222222222222222,0.2,0,0,0.18181818181818182,0,0,0.4,0.2,0.42857142857142855,0,0,0.3333333333333333,0.36363636363636365,0.26666666666666666,0,0.4,0,0.4,0.25,0,0,0,0.15384615384615385,0.125,0.2,0.4,0,0.5714285714285714,0.25,0,0.36363636363636365,0.6666666666666666,0,0.2222222222222222,0,0.4,0.36363636363636365,0.18181818181818182,0.4,0.125,0.18181818181818182,0.16666666666666666,0,0.2,0.16666666666666666,0,0,0.14285714285714285,0.4,0,0.2,0,0.4,0.16666666666666666,0.25,0.25,0.2857142857142857,0.13333333333333333,0.36363636363636365,0,0.25,0.15384615384615385,0,0.15384615384615385,0.15384615384615385,0.5,0.2857142857142857,0.16666666666666666,0.4,0.6666666666666666,0,0,0,0.125,0.2222222222222222,0,0.4,0.3076923076923077,0.4,0.14285714285714285,0,0,0.3333333333333333,0.2,0.42857142857142855,0,0.6666666666666666,0.2222222222222222,0,0.18181818181818182,0.3333333333333333,0.14285714285714285,0.375,0,0.4444444444444444,0.36363636363636365,0.13333333333333333,0.2,0.2,0.18181818181818182,0.2,0.46153846153846156,0,0.25,0.2,0.8,0.25,0.23529411764705882,0.2,0.42857142857142855,0.25,0.25,0.4,0.15384615384615385,0.4,0.18181818181818182,0,0.4,0.4,0,0,0,0.18181818181818182,0.3076923076923077,0.16666666666666666,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.2857142857142857,0,0.2222222222222222,0.6666666666666666,0.2857142857142857,0.4,0.2222222222222222,0.2857142857142857,0.2222222222222222,0.13333333333333333,0,0.4,0.3333333333333333,0.2857142857142857,0.5714285714285714,0.18181818181818182,0,0,0,0.3076923076923077,0.25,0,0.4,0.2222222222222222,0.14285714285714285,0.15384615384615385,0.4,0.18181818181818182,0,0,0,0.4,0.36363636363636365,0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2,0.25,0,0.4,0,0.2857142857142857,0.4444444444444444,0,0.26666666666666666,0,0,0,0.4,0.2,0.25,0,0.14285714285714285,0,0.15384615384615385,0.3076923076923077,0.36363636363636365,0,0.2,0.25,0.16666666666666666,0,0.2857142857142857,0.2857142857142857,0.18181818181818182,0.18181818181818182,0.3076923076923077,0.2222222222222222,0.3076923076923077,0.21052631578947367,0.3333333333333333,0.25,0.15384615384615385,0.15384615384615385,0.25,0,0.4444444444444444,0.15384615384615385,0,0.1111111111111111,0,0.36363636363636365,0.5714285714285714,0,0,0.18181818181818182,0,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.5,0,0,0.3076923076923077,0.14285714285714285,0.2222222222222222,0.14285714285714285,0,0.23529411764705882,0.18181818181818182,0.16666666666666666,0.25,0.25,0.2222222222222222,0.2,0,0.2,0,0.2857142857142857,0.3333333333333333,0.4444444444444444,0,0.36363636363636365,0.18181818181818182,0.3333333333333333,0,0.16666666666666666,0.2,0,0.2,0,0.3333333333333333,0.16666666666666666,0.2,0.26666666666666666,0.007434944237918215,0.0018214936247723133,0.0,0.0,AUS
